File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/rich/__init__.py
  Line 338: executed 5 times, time 0.00000000 sec
  Line 339: executed 8 times, time 0.00000000 sec
  Line 340: executed 4 times, time 0.00000000 sec
  Line 353: executed 4 times, time 0.00000000 sec
  Line 355: executed 8 times, time 0.00000000 sec
  Line 356: executed 8 times, time 0.00000000 sec
  Line 357: executed 4 times, time 0.00000000 sec
  Line 366: executed 4 times, time 0.00000000 sec
  Line 368: executed 4 times, time 0.00000000 sec
  Line 372: executed 13 times, time 0.00000000 sec
  Line 375: executed 24 times, time 0.00000000 sec
  Line 376: executed 36 times, time 0.00000191 sec
  Line 377: executed 12 times, time 0.00000000 sec
  Line 384: executed 12 times, time 0.00000000 sec
  Line 386: executed 12 times, time 0.00000000 sec
  Line 387: executed 6 times, time 0.00000000 sec
  Line 389: executed 12 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/numpy/_core/_dtype_ctypes.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 29: executed 1 times, time 0.00000000 sec
  Line 32: executed 1 times, time 0.00000000 sec
  Line 36: executed 1 times, time 0.00000000 sec
  Line 74: executed 1 times, time 0.00000000 sec
  Line 78: executed 13 times, time 0.00000000 sec
  Line 79: executed 2 times, time 0.00000000 sec
  Line 80: executed 11 times, time 0.00000000 sec
  Line 81: executed 10 times, time 0.00000000 sec
  Line 83: executed 1 times, time 0.00000000 sec
  Line 86: executed 1 times, time 0.00000000 sec
  Line 103: executed 1 times, time 0.00000000 sec
  Line 107: executed 13 times, time 0.00000191 sec
  Line 108: executed 13 times, time 0.00000000 sec
  Line 110: executed 13 times, time 0.00000000 sec
  Line 112: executed 13 times, time 0.00000095 sec
  Line 114: executed 13 times, time 0.00000191 sec
  Line 116: executed 13 times, time 0.00000000 sec
  Line 117: executed 13 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/numpy/_core/_internal.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 7: executed 1 times, time 0.00000000 sec
  Line 8: executed 1 times, time 0.00000000 sec
  Line 9: executed 1 times, time 0.00000000 sec
  Line 10: executed 1 times, time 0.00000000 sec
  Line 11: executed 1 times, time 0.00000000 sec
  Line 13: executed 1 times, time 0.00000000 sec
  Line 14: executed 1 times, time 0.00000000 sec
  Line 15: executed 1 times, time 0.00000000 sec
  Line 16: executed 1 times, time 0.00000095 sec
  Line 17: executed 1 times, time 0.00000000 sec
  Line 21: executed 1 times, time 0.00000000 sec
  Line 23: executed 1 times, time 0.00000000 sec
  Line 24: executed 1 times, time 0.00000000 sec
  Line 28: executed 1 times, time 0.00000000 sec
  Line 58: executed 1 times, time 0.00000000 sec
  Line 90: executed 1 times, time 0.00000000 sec
  Line 140: executed 1 times, time 0.00000000 sec
  Line 144: executed 1 times, time 0.00000000 sec
  Line 145: executed 1 times, time 0.00000000 sec
  Line 149: executed 1 times, time 0.00000000 sec
  Line 151: executed 1 times, time 0.00000000 sec
  Line 210: executed 2 times, time 0.00000000 sec
  Line 212: executed 1 times, time 0.00000000 sec
  Line 215: executed 1 times, time 0.00000000 sec
  Line 218: executed 1 times, time 0.00000000 sec
  Line 221: executed 1 times, time 0.00000000 sec
  Line 224: executed 1 times, time 0.00000000 sec
  Line 227: executed 1 times, time 0.00000000 sec
  Line 228: executed 1 times, time 0.00000000 sec
  Line 229: executed 1 times, time 0.00000000 sec
  Line 231: executed 1 times, time 0.00000000 sec
  Line 235: executed 1 times, time 0.00000000 sec
  Line 236: executed 1 times, time 0.00000000 sec
  Line 238: executed 1 times, time 0.00000000 sec
  Line 239: executed 1 times, time 0.00000000 sec
  Line 244: executed 1 times, time 0.00000000 sec
  Line 245: executed 1 times, time 0.00000000 sec
  Line 248: executed 1 times, time 0.00000000 sec
  Line 252: executed 2 times, time 0.00000072 sec
  Line 253: executed 1 times, time 0.00000000 sec
  Line 256: executed 2 times, time 0.00000000 sec
  Line 257: executed 1 times, time 0.00000000 sec
  Line 261: executed 2 times, time 0.00000000 sec
  Line 262: executed 1 times, time 0.00000000 sec
  Line 279: executed 1 times, time 0.00000000 sec
  Line 298: executed 1 times, time 0.00000000 sec
  Line 307: executed 1 times, time 0.00000000 sec
  Line 316: executed 2 times, time 0.00000000 sec
  Line 317: executed 2 times, time 0.00000000 sec
  Line 335: executed 2 times, time 0.00000000 sec
  Line 336: executed 2 times, time 0.00000000 sec
  Line 347: executed 2 times, time 0.00000000 sec
  Line 348: executed 2 times, time 0.00000000 sec
  Line 358: executed 2 times, time 0.00000000 sec
  Line 359: executed 2 times, time 0.00000119 sec
  Line 369: executed 1 times, time 0.00000000 sec
  Line 378: executed 1 times, time 0.00000000 sec
  Line 387: executed 1 times, time 0.00000000 sec
  Line 396: executed 1 times, time 0.00000000 sec
  Line 408: executed 1 times, time 0.00000000 sec
  Line 431: executed 1 times, time 0.00000000 sec
  Line 449: executed 1 times, time 0.00000000 sec
  Line 506: executed 1 times, time 0.00000000 sec
  Line 538: executed 1 times, time 0.00000000 sec
  Line 571: executed 19 times, time 0.00000000 sec
  Line 572: executed 1 times, time 0.00000000 sec
  Line 573: executed 1 times, time 0.00000000 sec
  Line 574: executed 1 times, time 0.00000000 sec
  Line 575: executed 1 times, time 0.00000000 sec
  Line 576: executed 1 times, time 0.00000000 sec
  Line 577: executed 1 times, time 0.00000000 sec
  Line 578: executed 1 times, time 0.00000000 sec
  Line 579: executed 1 times, time 0.00000000 sec
  Line 580: executed 1 times, time 0.00000000 sec
  Line 581: executed 1 times, time 0.00000000 sec
  Line 582: executed 1 times, time 0.00000000 sec
  Line 583: executed 1 times, time 0.00000000 sec
  Line 584: executed 1 times, time 0.00000000 sec
  Line 585: executed 1 times, time 0.00000000 sec
  Line 586: executed 1 times, time 0.00000000 sec
  Line 587: executed 1 times, time 0.00000000 sec
  Line 588: executed 1 times, time 0.00000000 sec
  Line 589: executed 1 times, time 0.00000000 sec
  Line 590: executed 1 times, time 0.00000000 sec
  Line 591: executed 1 times, time 0.00000000 sec
  Line 592: executed 1 times, time 0.00000000 sec
  Line 593: executed 1 times, time 0.00000000 sec
  Line 594: executed 1 times, time 0.00000000 sec
  Line 596: executed 1 times, time 0.00000000 sec
  Line 598: executed 19 times, time 0.00000095 sec
  Line 599: executed 1 times, time 0.00000000 sec
  Line 600: executed 1 times, time 0.00000000 sec
  Line 601: executed 1 times, time 0.00000000 sec
  Line 602: executed 1 times, time 0.00000000 sec
  Line 603: executed 1 times, time 0.00000000 sec
  Line 604: executed 1 times, time 0.00000000 sec
  Line 605: executed 1 times, time 0.00000000 sec
  Line 606: executed 1 times, time 0.00000000 sec
  Line 607: executed 1 times, time 0.00000095 sec
  Line 608: executed 1 times, time 0.00000000 sec
  Line 609: executed 1 times, time 0.00000072 sec
  Line 610: executed 1 times, time 0.00000000 sec
  Line 611: executed 1 times, time 0.00000000 sec
  Line 612: executed 1 times, time 0.00000000 sec
  Line 613: executed 1 times, time 0.00000000 sec
  Line 614: executed 1 times, time 0.00000000 sec
  Line 615: executed 1 times, time 0.00000000 sec
  Line 616: executed 1 times, time 0.00000000 sec
  Line 617: executed 1 times, time 0.00000000 sec
  Line 618: executed 1 times, time 0.00000000 sec
  Line 619: executed 1 times, time 0.00000000 sec
  Line 621: executed 1 times, time 0.00000000 sec
  Line 623: executed 1 times, time 0.00000000 sec
  Line 624: executed 1 times, time 0.00000000 sec
  Line 625: executed 1 times, time 0.00000000 sec
  Line 626: executed 1 times, time 0.00000000 sec
  Line 627: executed 1 times, time 0.00000000 sec
  Line 630: executed 2 times, time 0.00000000 sec
  Line 631: executed 1 times, time 0.00000000 sec
  Line 635: executed 1 times, time 0.00000000 sec
  Line 640: executed 1 times, time 0.00000000 sec
  Line 646: executed 1 times, time 0.00000000 sec
  Line 658: executed 2 times, time 0.00000000 sec
  Line 659: executed 2 times, time 0.00000000 sec
  Line 662: executed 1 times, time 0.00000000 sec
  Line 666: executed 1 times, time 0.00000000 sec
  Line 671: executed 1 times, time 0.00000000 sec
  Line 819: executed 1 times, time 0.00000000 sec
  Line 834: executed 1 times, time 0.00000000 sec
  Line 856: executed 1 times, time 0.00000000 sec
  Line 862: executed 1 times, time 0.00000000 sec
  Line 871: executed 1 times, time 0.00000000 sec
  Line 874: executed 1 times, time 0.00000000 sec
  Line 886: executed 1 times, time 0.00000000 sec
  Line 893: executed 1 times, time 0.00000000 sec
  Line 901: executed 50 times, time 0.00000095 sec
  Line 902: executed 24 times, time 0.00000095 sec
  Line 904: executed 104 times, time 0.00000215 sec
  Line 907: executed 50 times, time 0.00000095 sec
  Line 909: executed 50 times, time 0.00000191 sec
  Line 910: executed 50 times, time 0.00000167 sec
  Line 919: executed 50 times, time 0.00000191 sec
  Line 920: executed 50 times, time 0.00000095 sec
  Line 927: executed 50 times, time 0.00000215 sec
  Line 928: executed 50 times, time 0.00000095 sec
  Line 933: executed 100 times, time 0.00000191 sec
  Line 934: executed 50 times, time 0.00000262 sec
  Line 935: executed 50 times, time 0.00000119 sec
  Line 936: executed 50 times, time 0.00000215 sec
  Line 937: executed 50 times, time 0.00000000 sec
  Line 941: executed 1 times, time 0.00000000 sec
  Line 944: executed 13 times, time 0.00000000 sec
  Line 947: executed 13 times, time 0.00000095 sec
  Line 952: executed 13 times, time 0.00000072 sec
  Line 954: executed 13 times, time 0.00000000 sec
  Line 960: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/ctypes/__init__.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 3: executed 1 times, time 0.00000000 sec
  Line 4: executed 1 times, time 0.00000000 sec
  Line 6: executed 1 times, time 0.00000000 sec
  Line 8: executed 1 times, time 0.00000000 sec
  Line 9: executed 1 times, time 0.00000000 sec
  Line 10: executed 1 times, time 0.00000000 sec
  Line 11: executed 1 times, time 0.00000000 sec
  Line 12: executed 1 times, time 0.00000000 sec
  Line 13: executed 1 times, time 0.00000000 sec
  Line 14: executed 1 times, time 0.00000000 sec
  Line 16: executed 1 times, time 0.00000000 sec
  Line 18: executed 1 times, time 0.00000000 sec
  Line 21: executed 1 times, time 0.00000000 sec
  Line 24: executed 1 times, time 0.00000000 sec
  Line 25: executed 1 times, time 0.00000000 sec
  Line 31: executed 1 times, time 0.00000000 sec
  Line 34: executed 1 times, time 0.00000000 sec
  Line 49: executed 1 times, time 0.00000000 sec
  Line 70: executed 1 times, time 0.00000000 sec
  Line 72: executed 1 times, time 0.00000000 sec
  Line 73: executed 1 times, time 0.00000000 sec
  Line 89: executed 7 times, time 0.00000000 sec
  Line 90: executed 7 times, time 0.00000000 sec
  Line 92: executed 7 times, time 0.00000000 sec
  Line 94: executed 7 times, time 0.00000000 sec
  Line 97: executed 7 times, time 0.00000000 sec
  Line 98: executed 7 times, time 0.00000000 sec
  Line 99: executed 7 times, time 0.00000000 sec
  Line 100: executed 7 times, time 0.00000000 sec
  Line 102: executed 14 times, time 0.00000095 sec
  Line 103: executed 7 times, time 0.00000000 sec
  Line 104: executed 7 times, time 0.00000000 sec
  Line 105: executed 7 times, time 0.00000000 sec
  Line 106: executed 7 times, time 0.00000000 sec
  Line 107: executed 7 times, time 0.00000119 sec
  Line 109: executed 1 times, time 0.00000000 sec
  Line 138: executed 1 times, time 0.00000000 sec
  Line 139: executed 1 times, time 0.00000000 sec
  Line 141: executed 1 times, time 0.00000000 sec
  Line 142: executed 1 times, time 0.00000000 sec
  Line 143: executed 1 times, time 0.00000000 sec
  Line 145: executed 1 times, time 0.00000000 sec
  Line 148: executed 14 times, time 0.00000000 sec
  Line 149: executed 14 times, time 0.00000191 sec
  Line 151: executed 12 times, time 0.00000000 sec
  Line 152: executed 14 times, time 0.00000191 sec
  Line 153: executed 14 times, time 0.00000000 sec
  Line 157: executed 2 times, time 0.00000000 sec
  Line 158: executed 1 times, time 0.00000000 sec
  Line 159: executed 1 times, time 0.00000000 sec
  Line 164: executed 1 times, time 0.00000000 sec
  Line 166: executed 2 times, time 0.00000000 sec
  Line 167: executed 1 times, time 0.00000000 sec
  Line 168: executed 1 times, time 0.00000000 sec
  Line 170: executed 2 times, time 0.00000095 sec
  Line 171: executed 1 times, time 0.00000095 sec
  Line 172: executed 1 times, time 0.00000000 sec
  Line 174: executed 2 times, time 0.00000000 sec
  Line 175: executed 1 times, time 0.00000000 sec
  Line 176: executed 1 times, time 0.00000000 sec
  Line 178: executed 2 times, time 0.00000000 sec
  Line 179: executed 1 times, time 0.00000000 sec
  Line 180: executed 1 times, time 0.00000000 sec
  Line 182: executed 1 times, time 0.00000000 sec
  Line 187: executed 2 times, time 0.00000000 sec
  Line 188: executed 1 times, time 0.00000000 sec
  Line 189: executed 1 times, time 0.00000000 sec
  Line 191: executed 2 times, time 0.00000000 sec
  Line 192: executed 1 times, time 0.00000000 sec
  Line 193: executed 1 times, time 0.00000000 sec
  Line 195: executed 2 times, time 0.00000000 sec
  Line 196: executed 1 times, time 0.00000000 sec
  Line 197: executed 1 times, time 0.00000000 sec
  Line 199: executed 2 times, time 0.00000000 sec
  Line 200: executed 1 times, time 0.00000000 sec
  Line 201: executed 1 times, time 0.00000000 sec
  Line 203: executed 2 times, time 0.00000000 sec
  Line 204: executed 1 times, time 0.00000000 sec
  Line 205: executed 1 times, time 0.00000000 sec
  Line 206: executed 1 times, time 0.00000000 sec
  Line 208: executed 1 times, time 0.00000000 sec
  Line 210: executed 1 times, time 0.00000000 sec
  Line 211: executed 1 times, time 0.00000000 sec
  Line 224: executed 2 times, time 0.00000000 sec
  Line 225: executed 1 times, time 0.00000000 sec
  Line 226: executed 1 times, time 0.00000000 sec
  Line 229: executed 1 times, time 0.00000000 sec
  Line 231: executed 2 times, time 0.00000000 sec
  Line 232: executed 1 times, time 0.00000000 sec
  Line 233: executed 1 times, time 0.00000000 sec
  Line 234: executed 1 times, time 0.00000000 sec
  Line 236: executed 2 times, time 0.00000095 sec
  Line 237: executed 1 times, time 0.00000000 sec
  Line 238: executed 1 times, time 0.00000000 sec
  Line 239: executed 1 times, time 0.00000000 sec
  Line 241: executed 2 times, time 0.00000000 sec
  Line 242: executed 1 times, time 0.00000000 sec
  Line 243: executed 1 times, time 0.00000000 sec
  Line 245: executed 1 times, time 0.00000000 sec
  Line 247: executed 2 times, time 0.00000000 sec
  Line 248: executed 1 times, time 0.00000000 sec
  Line 249: executed 1 times, time 0.00000000 sec
  Line 250: executed 1 times, time 0.00000000 sec
  Line 252: executed 2 times, time 0.00000000 sec
  Line 253: executed 1 times, time 0.00000000 sec
  Line 255: executed 1 times, time 0.00000000 sec
  Line 257: executed 2 times, time 0.00000000 sec
  Line 258: executed 1 times, time 0.00000000 sec
  Line 259: executed 1 times, time 0.00000000 sec
  Line 262: executed 2 times, time 0.00000000 sec
  Line 263: executed 1 times, time 0.00000000 sec
  Line 265: executed 1 times, time 0.00000000 sec
  Line 266: executed 1 times, time 0.00000000 sec
  Line 267: executed 1 times, time 0.00000000 sec
  Line 268: executed 1 times, time 0.00000000 sec
  Line 271: executed 1 times, time 0.00000000 sec
  Line 273: executed 1 times, time 0.00000000 sec
  Line 274: executed 1 times, time 0.00000000 sec
  Line 276: executed 1 times, time 0.00000000 sec
  Line 306: executed 1 times, time 0.00000000 sec
  Line 316: executed 1 times, time 0.00000000 sec
  Line 322: executed 2 times, time 0.00000000 sec
  Line 323: executed 1 times, time 0.00000000 sec
  Line 336: executed 1 times, time 0.00000000 sec
  Line 337: executed 1 times, time 0.00000000 sec
  Line 339: executed 1 times, time 0.00000000 sec
  Line 340: executed 1 times, time 0.00000000 sec
  Line 341: executed 1 times, time 0.00000000 sec
  Line 343: executed 2 times, time 0.00000000 sec
  Line 344: executed 1 times, time 0.00000000 sec
  Line 345: executed 1 times, time 0.00000000 sec
  Line 346: executed 1 times, time 0.00000000 sec
  Line 347: executed 1 times, time 0.00000000 sec
  Line 349: executed 1 times, time 0.00000000 sec
  Line 350: executed 1 times, time 0.00000000 sec
  Line 351: executed 1 times, time 0.00000000 sec
  Line 353: executed 1 times, time 0.00000000 sec
  Line 355: executed 1 times, time 0.00000000 sec
  Line 363: executed 1 times, time 0.00000000 sec
  Line 373: executed 2 times, time 0.00000000 sec
  Line 374: executed 1 times, time 0.00000000 sec
  Line 375: executed 1 times, time 0.00000000 sec
  Line 376: executed 1 times, time 0.00000000 sec
  Line 378: executed 1 times, time 0.00000000 sec
  Line 379: executed 1 times, time 0.00000000 sec
  Line 383: executed 1 times, time 0.00000000 sec
  Line 389: executed 1 times, time 0.00000000 sec
  Line 396: executed 1 times, time 0.00000000 sec
  Line 402: executed 2 times, time 0.00000000 sec
  Line 403: executed 1 times, time 0.00000000 sec
  Line 407: executed 1 times, time 0.00000000 sec
  Line 409: executed 1 times, time 0.00000000 sec
  Line 442: executed 2 times, time 0.00000000 sec
  Line 443: executed 1 times, time 0.00000000 sec
  Line 444: executed 2 times, time 0.00000000 sec
  Line 446: executed 1 times, time 0.00000000 sec
  Line 456: executed 1 times, time 0.00000000 sec
  Line 459: executed 1 times, time 0.00000000 sec
  Line 462: executed 1 times, time 0.00000000 sec
  Line 464: executed 1 times, time 0.00000000 sec
  Line 465: executed 1 times, time 0.00000000 sec
  Line 467: executed 1 times, time 0.00000000 sec
  Line 469: executed 1 times, time 0.00000000 sec
  Line 472: executed 1 times, time 0.00000000 sec
  Line 475: executed 1 times, time 0.00000000 sec
  Line 489: executed 1 times, time 0.00000000 sec
  Line 492: executed 1 times, time 0.00000000 sec
  Line 493: executed 1 times, time 0.00000000 sec
  Line 494: executed 1 times, time 0.00000000 sec
  Line 501: executed 1 times, time 0.00000000 sec
  Line 504: executed 1 times, time 0.00000095 sec
  Line 507: executed 1 times, time 0.00000000 sec
  Line 509: executed 1 times, time 0.00000000 sec
  Line 510: executed 6 times, time 0.00000000 sec
  Line 511: executed 3 times, time 0.00000000 sec
  Line 512: executed 3 times, time 0.00000000 sec
  Line 513: executed 3 times, time 0.00000000 sec
  Line 514: executed 3 times, time 0.00000000 sec
  Line 516: executed 1 times, time 0.00000000 sec
  Line 517: executed 1 times, time 0.00000000 sec
  Line 518: executed 4 times, time 0.00000000 sec
  Line 520: executed 1 times, time 0.00000000 sec
  Line 521: executed 1 times, time 0.00000000 sec
  Line 527: executed 1 times, time 0.00000000 sec
  Line 528: executed 1 times, time 0.00000000 sec
  Line 532: executed 1 times, time 0.00000000 sec
  Line 533: executed 1 times, time 0.00000000 sec
  Line 540: executed 1 times, time 0.00000000 sec
  Line 556: executed 1 times, time 0.00000000 sec
  Line 557: executed 1 times, time 0.00000000 sec
  Line 560: executed 1 times, time 0.00000000 sec
  Line 561: executed 1 times, time 0.00000000 sec
  Line 562: executed 5 times, time 0.00000000 sec
  Line 563: executed 4 times, time 0.00000000 sec
  Line 564: executed 3 times, time 0.00000000 sec
  Line 565: executed 2 times, time 0.00000000 sec
  Line 566: executed 5 times, time 0.00000000 sec
  Line 567: executed 4 times, time 0.00000000 sec
  Line 568: executed 3 times, time 0.00000000 sec
  Line 569: executed 2 times, time 0.00000000 sec
  Line 570: executed 1 times, time 0.00000000 sec
  Line 572: executed 1 times, time 0.00000000 sec
  Line 573: executed 1 times, time 0.00000000 sec
  Line 579: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/ctypes/_endian.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 2: executed 1 times, time 0.00000000 sec
  Line 4: executed 1 times, time 0.00000000 sec
  Line 6: executed 1 times, time 0.00000000 sec
  Line 23: executed 2 times, time 0.00000000 sec
  Line 24: executed 1 times, time 0.00000000 sec
  Line 34: executed 2 times, time 0.00000000 sec
  Line 35: executed 2 times, time 0.00000000 sec
  Line 43: executed 1 times, time 0.00000000 sec
  Line 44: executed 1 times, time 0.00000119 sec
  Line 46: executed 1 times, time 0.00000000 sec
  Line 48: executed 2 times, time 0.00000000 sec
  Line 49: executed 1 times, time 0.00000000 sec
  Line 50: executed 1 times, time 0.00000000 sec
  Line 51: executed 1 times, time 0.00000000 sec
  Line 53: executed 1 times, time 0.00000000 sec
  Line 55: executed 2 times, time 0.00000000 sec
  Line 56: executed 1 times, time 0.00000000 sec
  Line 57: executed 1 times, time 0.00000000 sec
  Line 58: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/copyreg.py
  Line 13: executed 2 times, time 0.00000000 sec
  Line 15: executed 2 times, time 0.00000000 sec
  Line 19: executed 2 times, time 0.00000095 sec
  Line 20: executed 1 times, time 0.00000000 sec
  Line 23: executed 1 times, time 0.00000000 sec
  Line 119: executed 2 times, time 0.00000000 sec
  Line 120: executed 2 times, time 0.00000000 sec
  Line 124: executed 2 times, time 0.00000000 sec
  Line 125: executed 2 times, time 0.00000000 sec
  Line 127: executed 2 times, time 0.00000000 sec
  Line 151: executed 2 times, time 0.00000000 sec
  Line 152: executed 2 times, time 0.00000000 sec
  Line 156: executed 2 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/numpy/_pytesttester.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 31: executed 1 times, time 0.00000000 sec
  Line 32: executed 1 times, time 0.00000000 sec
  Line 34: executed 1 times, time 0.00000000 sec
  Line 37: executed 1 times, time 0.00000000 sec
  Line 45: executed 2 times, time 0.00000000 sec
  Line 46: executed 1 times, time 0.00000000 sec
  Line 75: executed 1 times, time 0.00000000 sec
  Line 76: executed 11 times, time 0.00000000 sec
  Line 77: executed 11 times, time 0.00000000 sec
  Line 79: executed 2 times, time 0.00000000 sec
  Line 80: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/numpy/lib/__init__.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 13: executed 1 times, time 0.00000000 sec
  Line 14: executed 1 times, time 0.00000000 sec
  Line 15: executed 1 times, time 0.00000000 sec
  Line 16: executed 1 times, time 0.00000000 sec
  Line 17: executed 1 times, time 0.00000000 sec
  Line 18: executed 1 times, time 0.00000000 sec
  Line 22: executed 1 times, time 0.00000000 sec
  Line 23: executed 1 times, time 0.00000000 sec
  Line 24: executed 1 times, time 0.00000000 sec
  Line 25: executed 1 times, time 0.00000000 sec
  Line 26: executed 1 times, time 0.00000000 sec
  Line 27: executed 1 times, time 0.00000000 sec
  Line 28: executed 1 times, time 0.00000000 sec
  Line 29: executed 1 times, time 0.00000000 sec
  Line 30: executed 1 times, time 0.00000000 sec
  Line 31: executed 1 times, time 0.00000000 sec
  Line 32: executed 1 times, time 0.00000000 sec
  Line 33: executed 1 times, time 0.00000000 sec
  Line 34: executed 1 times, time 0.00000000 sec
  Line 35: executed 1 times, time 0.00000000 sec
  Line 36: executed 1 times, time 0.00000000 sec
  Line 37: executed 1 times, time 0.00000000 sec
  Line 40: executed 1 times, time 0.00000095 sec
  Line 41: executed 1 times, time 0.00000000 sec
  Line 42: executed 1 times, time 0.00000000 sec
  Line 43: executed 1 times, time 0.00000000 sec
  Line 45: executed 1 times, time 0.00000000 sec
  Line 51: executed 1 times, time 0.00000000 sec
  Line 53: executed 1 times, time 0.00000000 sec
  Line 54: executed 1 times, time 0.00000000 sec
  Line 55: executed 1 times, time 0.00000000 sec
  Line 57: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/numpy/lib/array_utils.py
  Line 1: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/numpy/lib/_array_utils_impl.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 4: executed 1 times, time 0.00000000 sec
  Line 5: executed 1 times, time 0.00000000 sec
  Line 6: executed 1 times, time 0.00000000 sec
  Line 8: executed 1 times, time 0.00000000 sec
  Line 11: executed 2 times, time 0.00000000 sec
  Line 12: executed 2 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/numpy/lib/introspect.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 4: executed 1 times, time 0.00000000 sec
  Line 6: executed 1 times, time 0.00000000 sec
  Line 9: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/numpy/lib/mixins.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 4: executed 1 times, time 0.00000000 sec
  Line 7: executed 1 times, time 0.00000000 sec
  Line 10: executed 1 times, time 0.00000000 sec
  Line 18: executed 1 times, time 0.00000000 sec
  Line 20: executed 20 times, time 0.00000119 sec
  Line 24: executed 20 times, time 0.00000095 sec
  Line 25: executed 20 times, time 0.00000000 sec
  Line 28: executed 1 times, time 0.00000000 sec
  Line 30: executed 14 times, time 0.00000119 sec
  Line 34: executed 14 times, time 0.00000095 sec
  Line 35: executed 14 times, time 0.00000119 sec
  Line 38: executed 1 times, time 0.00000000 sec
  Line 40: executed 13 times, time 0.00000000 sec
  Line 42: executed 13 times, time 0.00000000 sec
  Line 43: executed 13 times, time 0.00000000 sec
  Line 46: executed 1 times, time 0.00000000 sec
  Line 48: executed 26 times, time 0.00000000 sec
  Line 49: executed 13 times, time 0.00000000 sec
  Line 50: executed 13 times, time 0.00000000 sec
  Line 53: executed 1 times, time 0.00000000 sec
  Line 55: executed 4 times, time 0.00000000 sec
  Line 57: executed 4 times, time 0.00000000 sec
  Line 58: executed 4 times, time 0.00000000 sec
  Line 61: executed 2 times, time 0.00000000 sec
  Line 62: executed 1 times, time 0.00000000 sec
  Line 141: executed 1 times, time 0.00000000 sec
  Line 146: executed 1 times, time 0.00000000 sec
  Line 147: executed 1 times, time 0.00000000 sec
  Line 148: executed 1 times, time 0.00000000 sec
  Line 149: executed 1 times, time 0.00000000 sec
  Line 150: executed 1 times, time 0.00000000 sec
  Line 151: executed 1 times, time 0.00000000 sec
  Line 154: executed 1 times, time 0.00000000 sec
  Line 155: executed 1 times, time 0.00000000 sec
  Line 156: executed 1 times, time 0.00000000 sec
  Line 157: executed 2 times, time 0.00000000 sec
  Line 158: executed 1 times, time 0.00000000 sec
  Line 160: executed 2 times, time 0.00000000 sec
  Line 161: executed 1 times, time 0.00000000 sec
  Line 162: executed 2 times, time 0.00000000 sec
  Line 163: executed 1 times, time 0.00000000 sec
  Line 164: executed 1 times, time 0.00000000 sec
  Line 165: executed 1 times, time 0.00000000 sec
  Line 166: executed 1 times, time 0.00000000 sec
  Line 169: executed 1 times, time 0.00000000 sec
  Line 170: executed 2 times, time 0.00000000 sec
  Line 171: executed 1 times, time 0.00000000 sec
  Line 172: executed 2 times, time 0.00000000 sec
  Line 173: executed 1 times, time 0.00000000 sec
  Line 174: executed 1 times, time 0.00000000 sec
  Line 175: executed 1 times, time 0.00000000 sec
  Line 176: executed 1 times, time 0.00000000 sec
  Line 179: executed 1 times, time 0.00000000 sec
  Line 180: executed 1 times, time 0.00000000 sec
  Line 181: executed 1 times, time 0.00000000 sec
  Line 182: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/numpy/lib/npyio.py
  Line 1: executed 1 times, time 0.00000000 sec

File: /Users/mythezone/miniconda3/envs/simlob312/lib/python3.12/site-packages/numpy/lib/_npyio_impl.py
  Line 1: executed 1 times, time 0.00000000 sec
  Line 4: executed 1 times, time 0.00000000 sec
  Line 5: executed 1 times, time 0.00000000 sec
  Line 6: executed 1 times, time 0.00000000 sec
  Line 7: executed 1 times, time 0.00000000 sec
  Line 8: executed 1 times, time 0.00000000 sec
  Line 9: executed 1 times, time 0.00000000 sec
