time,cash,total_value,positions
2019-01-02T10:05:35.220000,1000000.00,1000000.00,{}
2019-01-02T10:05:35.680000,1000000.00,1000000.00,{}
2019-01-02T10:05:36.030000,1000000.00,1000000.00,{}
2019-01-02T10:05:36.510000,1000000.00,1000000.00,{}
2019-01-02T10:05:37.050000,1000000.00,1000000.00,{}
2019-01-02T10:05:37.810000,1000000.00,1000000.00,{}
2019-01-02T10:05:38.630000,1000000.00,1000000.00,{}
2019-01-02T10:05:39.000000,1000000.00,1000000.00,{}
2019-01-02T10:05:39.780000,1000000.00,1000000.00,{}
2019-01-02T10:05:40.350000,1000000.00,1000000.00,{}
2019-01-02T10:05:41.780000,1000000.00,1000000.00,{}
2019-01-02T10:05:41.920000,1000000.00,1000000.00,{}
2019-01-02T10:05:42.200000,1000000.00,1000000.00,{}
2019-01-02T10:05:43.410000,1000000.00,1000000.00,{}
2019-01-02T10:05:48.810000,1000000.00,1000000.00,{}
2019-01-02T10:05:50.490000,1000000.00,1000000.00,{}
2019-01-02T10:05:52.190000,1000000.00,1000000.00,{}
2019-01-02T10:05:52.350000,1000000.00,1000000.00,{}
2019-01-02T10:05:52.550000,1000000.00,1000000.00,{}
2019-01-02T10:05:54.350000,1000000.00,1000000.00,{}
2019-01-02T10:05:55.180000,1000000.00,1000000.00,{}
2019-01-02T10:05:55.730000,1000000.00,1000000.00,{}
2019-01-02T10:05:55.890000,1000000.00,1000000.00,{}
2019-01-02T10:06:02.650000,1000000.00,1000000.00,{}
2019-01-02T10:06:03.160000,1000000.00,1000000.00,{}
2019-01-02T10:06:03.360000,1000000.00,1000000.00,{}
2019-01-02T10:06:04.310000,1000000.00,1000000.00,{}
2019-01-02T10:06:07.050000,1000000.00,1000000.00,{}
2019-01-02T10:06:07.380000,1000000.00,1000000.00,{}
2019-01-02T10:06:07.580000,1000000.00,1000000.00,{}
2019-01-02T10:06:08.460000,1000000.00,1000000.00,{}
2019-01-02T10:06:12.330000,1000000.00,1000000.00,{}
2019-01-02T10:06:13.920000,1000000.00,1000000.00,{}
2019-01-02T10:06:14.210000,1000000.00,1000000.00,{}
2019-01-02T10:06:16.460000,1000000.00,1000000.00,{}
2019-01-02T10:06:21.110000,1000000.00,1000000.00,{}
2019-01-02T10:06:23.860000,1000000.00,1000000.00,{}
2019-01-02T10:06:24.650000,1000000.00,1000000.00,{}
2019-01-02T10:06:25.220000,1000000.00,1000000.00,{}
2019-01-02T10:06:25.300000,1000000.00,1000000.00,{}
2019-01-02T10:06:27.180000,1000000.00,1000000.00,{}
2019-01-02T10:06:28.210000,1000000.00,1000000.00,{}
2019-01-02T10:06:31.400000,1000000.00,1000000.00,{}
2019-01-02T10:06:31.940000,1000000.00,1000000.00,{}
2019-01-02T10:06:32.890000,1000000.00,1000000.00,{}
2019-01-02T10:06:33.360000,1000000.00,1000000.00,{}
2019-01-02T10:06:33.450000,1000000.00,1000000.00,{}
2019-01-02T10:06:34.290000,1000000.00,1000000.00,{}
2019-01-02T10:06:34.350000,1000000.00,1000000.00,{}
2019-01-02T10:06:35.270000,1000000.00,1000000.00,{}
2019-01-02T10:06:35.660000,1000000.00,1000000.00,{}
2019-01-02T10:06:37.280000,1000000.00,1000000.00,{}
2019-01-02T10:06:37.460000,1000000.00,1000000.00,{}
2019-01-02T10:06:37.540000,1000000.00,1000000.00,{}
2019-01-02T10:06:37.830000,1000000.00,1000000.00,{}
2019-01-02T10:06:38.330000,1000000.00,1000000.00,{}
2019-01-02T10:06:38.640000,1000000.00,1000000.00,{}
2019-01-02T10:06:39.370000,1000000.00,1000000.00,{}
2019-01-02T10:06:39.590000,1000000.00,1000000.00,{}
2019-01-02T10:06:41.910000,1000000.00,1000000.00,{}
2019-01-02T10:06:42.110000,1000000.00,1000000.00,{}
2019-01-02T10:06:42.250000,1000000.00,1000000.00,{}
2019-01-02T10:06:42.400000,1000000.00,1000000.00,{}
2019-01-02T10:06:42.600000,1000000.00,1000000.00,{}
2019-01-02T10:06:45.110000,1000000.00,1000000.00,{}
2019-01-02T10:06:45.260000,1000000.00,1000000.00,{}
2019-01-02T10:06:45.620000,1000000.00,1000000.00,{}
2019-01-02T10:06:46.730000,1000000.00,1000000.00,{}
2019-01-02T10:06:47.920000,1000000.00,1000000.00,{}
2019-01-02T10:06:53.160000,1000000.00,1000000.00,{}
2019-01-02T10:06:53.660000,1000000.00,1000000.00,{}
2019-01-02T10:06:54.560000,1000000.00,1000000.00,{}
2019-01-02T10:06:57.770000,1000000.00,1000000.00,{}
2019-01-02T10:06:58.930000,1000000.00,1000000.00,{}
2019-01-02T10:07:00.800000,1000000.00,1000000.00,{}
2019-01-02T10:07:01.010000,1000000.00,1000000.00,{}
2019-01-02T10:07:02.810000,1000000.00,1000000.00,{}
2019-01-02T10:07:03.650000,1000000.00,1000000.00,{}
2019-01-02T10:07:05.980000,1000000.00,1000000.00,{}
2019-01-02T10:07:08.640000,1000000.00,1000000.00,{}
2019-01-02T10:07:08.880000,1000000.00,1000000.00,{}
2019-01-02T10:07:11.630000,1000000.00,1000000.00,{}
2019-01-02T10:07:17.260000,1000000.00,1000000.00,{}
2019-01-02T10:07:17.560000,1000000.00,1000000.00,{}
2019-01-02T10:07:19.750000,1000000.00,1000000.00,{}
2019-01-02T10:07:19.850000,1000000.00,1000000.00,{}
2019-01-02T10:07:23.080000,1000000.00,1000000.00,{}
2019-01-02T10:07:23.850000,1000000.00,1000000.00,{}
2019-01-02T10:07:23.860000,1000000.00,1000000.00,{}
2019-01-02T10:07:24.610000,1000000.00,1000000.00,{}
2019-01-02T10:07:29.730000,1000000.00,1000000.00,{}
2019-01-02T10:07:31.780000,1000000.00,1000000.00,{}
2019-01-02T10:07:32.270000,1000000.00,1000000.00,{}
2019-01-02T10:07:36.620000,1000000.00,1000000.00,{}
2019-01-02T10:07:37.040000,1000000.00,1000000.00,{}
2019-01-02T10:07:37.150000,1000000.00,1000000.00,{}
2019-01-02T10:07:37.320000,1000000.00,1000000.00,{}
2019-01-02T10:07:42.860000,1000000.00,1000000.00,{}
2019-01-02T10:07:43.470000,1000000.00,1000000.00,{}
2019-01-02T10:07:45.570000,1000000.00,1000000.00,{}
2019-01-02T10:07:45.810000,1000000.00,1000000.00,{}
2019-01-02T10:07:48.270000,1000000.00,1000000.00,{}
2019-01-02T10:07:48.550000,1000000.00,1000000.00,{}
2019-01-02T10:07:51.910000,1000000.00,1000000.00,{}
2019-01-02T10:07:52.540000,1000000.00,1000000.00,{}
2019-01-02T10:07:53.260000,1000000.00,1000000.00,{}
2019-01-02T10:07:53.430000,1000000.00,1000000.00,{}
2019-01-02T10:07:53.820000,1000000.00,1000000.00,{}
2019-01-02T10:07:57.260000,1000000.00,1000000.00,{}
2019-01-02T10:08:00.650000,1000000.00,1000000.00,{}
2019-01-02T10:08:01.630000,1000000.00,1000000.00,{}
2019-01-02T10:08:01.800000,1000000.00,1000000.00,{}
2019-01-02T10:08:03.010000,1000000.00,1000000.00,{}
2019-01-02T10:08:04.390000,1000000.00,1000000.00,{}
2019-01-02T10:08:04.770000,1000000.00,1000000.00,{}
2019-01-02T10:08:08.920000,1000000.00,1000000.00,{}
2019-01-02T10:08:09.300000,1000000.00,1000000.00,{}
2019-01-02T10:08:11.350000,1000000.00,1000000.00,{}
2019-01-02T10:08:11.860000,1000000.00,1000000.00,{}
2019-01-02T10:08:12.060000,1000000.00,1000000.00,{}
2019-01-02T10:08:14.250000,1000000.00,1000000.00,{}
2019-01-02T10:08:14.710000,1000000.00,1000000.00,{}
2019-01-02T10:08:16.270000,1000000.00,1000000.00,{}
2019-01-02T10:08:25.450000,1000000.00,1000000.00,{}
2019-01-02T10:08:26.990000,1000000.00,1000000.00,{}
2019-01-02T10:08:31.260000,1000000.00,1000000.00,{}
2019-01-02T10:08:31.470000,1000000.00,1000000.00,{}
2019-01-02T10:08:32.320000,1000000.00,1000000.00,{}
2019-01-02T10:08:33.060000,1000000.00,1000000.00,{}
2019-01-02T10:08:35.410000,1000000.00,1000000.00,{}
2019-01-02T10:08:35.450000,1000000.00,1000000.00,{}
2019-01-02T10:08:35.790000,1000000.00,1000000.00,{}
2019-01-02T10:08:37.810000,1000000.00,1000000.00,{}
2019-01-02T10:08:39.340000,1000000.00,1000000.00,{}
2019-01-02T10:08:41.660000,1000000.00,1000000.00,{}
2019-01-02T10:08:44.440000,1000000.00,1000000.00,{}
2019-01-02T10:08:48.870000,1000000.00,1000000.00,{}
2019-01-02T10:08:51.440000,1000000.00,1000000.00,{}
2019-01-02T10:08:52.930000,1000000.00,1000000.00,{}
2019-01-02T10:08:53.560000,1000000.00,1000000.00,{}
2019-01-02T10:08:54.630000,1000000.00,1000000.00,{}
2019-01-02T10:08:55.000000,1000000.00,1000000.00,{}
2019-01-02T10:08:59.750000,1000000.00,1000000.00,{}
2019-01-02T10:08:59.890000,1000000.00,1000000.00,{}
2019-01-02T10:09:06.110000,1000000.00,1000000.00,{}
2019-01-02T10:09:06.330000,1000000.00,1000000.00,{}
2019-01-02T10:09:09.670000,1000000.00,1000000.00,{}
2019-01-02T10:09:10.680000,1000000.00,1000000.00,{}
2019-01-02T10:09:10.780000,1000000.00,1000000.00,{}
2019-01-02T10:09:11.100000,1000000.00,1000000.00,{}
2019-01-02T10:09:12.150000,1000000.00,1000000.00,{}
2019-01-02T10:09:13.870000,1000000.00,1000000.00,{}
2019-01-02T10:09:14.190000,1000000.00,1000000.00,{}
2019-01-02T10:09:16.360000,1000000.00,1000000.00,{}
2019-01-02T10:09:17.140000,1000000.00,1000000.00,{}
2019-01-02T10:09:19.400000,1000000.00,1000000.00,{}
2019-01-02T10:09:19.600000,1000000.00,1000000.00,{}
2019-01-02T10:09:20.350000,1000000.00,1000000.00,{}
2019-01-02T10:09:21.760000,1000000.00,1000000.00,{}
2019-01-02T10:09:24.440000,1000000.00,1000000.00,{}
2019-01-02T10:09:24.920000,1000000.00,1000000.00,{}
2019-01-02T10:09:25.380000,1000000.00,1000000.00,{}
2019-01-02T10:09:27.330000,1000000.00,1000000.00,{}
2019-01-02T10:09:28.020000,1000000.00,1000000.00,{}
2019-01-02T10:09:32.650000,1000000.00,1000000.00,{}
2019-01-02T10:09:33.070000,1000000.00,1000000.00,{}
2019-01-02T10:09:33.130000,1000000.00,1000000.00,{}
2019-01-02T10:09:33.230000,1000000.00,1000000.00,{}
2019-01-02T10:09:34.430000,1000000.00,1000000.00,{}
2019-01-02T10:09:34.560000,1000000.00,1000000.00,{}
2019-01-02T10:09:36.670000,1000000.00,1000000.00,{}
2019-01-02T10:09:36.740000,1000000.00,1000000.00,{}
2019-01-02T10:09:38.780000,1000000.00,1000000.00,{}
2019-01-02T10:09:41.290000,1000000.00,1000000.00,{}
2019-01-02T10:09:43.710000,1000000.00,1000000.00,{}
2019-01-02T10:09:46.980000,1000000.00,1000000.00,{}
2019-01-02T10:09:47.090000,1000000.00,1000000.00,{}
2019-01-02T10:09:47.890000,1000000.00,1000000.00,{}
2019-01-02T10:09:49.790000,1000000.00,1000000.00,{}
2019-01-02T10:09:50.570000,1000000.00,1000000.00,{}
2019-01-02T10:09:54.830000,1000000.00,1000000.00,{}
2019-01-02T10:10:01.940000,1000000.00,1000000.00,{}
2019-01-02T10:10:02.440000,1000000.00,1000000.00,{}
2019-01-02T10:10:02.760000,1000000.00,1000000.00,{}
2019-01-02T10:10:04.430000,1000000.00,1000000.00,{}
2019-01-02T10:10:04.760000,1000000.00,1000000.00,{}
2019-01-02T10:10:05.870000,1000000.00,1000000.00,{}
2019-01-02T10:10:06.280000,1000000.00,1000000.00,{}
2019-01-02T10:10:08.010000,1000000.00,1000000.00,{}
2019-01-02T10:10:09.470000,1000000.00,1000000.00,{}
2019-01-02T10:10:10.050000,1000000.00,1000000.00,{}
2019-01-02T10:10:11.710000,1000000.00,1000000.00,{}
2019-01-02T10:10:11.740000,1000000.00,1000000.00,{}
2019-01-02T10:10:12.230000,1000000.00,1000000.00,{}
2019-01-02T10:10:12.600000,1000000.00,1000000.00,{}
2019-01-02T10:10:14.180000,1000000.00,1000000.00,{}
2019-01-02T10:10:15.930000,1000000.00,1000000.00,{}
2019-01-02T10:10:16.270000,1000000.00,1000000.00,{}
2019-01-02T10:10:16.560000,1000000.00,1000000.00,{}
2019-01-02T10:10:16.810000,1000000.00,1000000.00,{}
2019-01-02T10:10:17.610000,1000000.00,1000000.00,{}
2019-01-02T10:10:20.980000,1000000.00,1000000.00,{}
2019-01-02T10:10:21.070000,1000000.00,1000000.00,{}
2019-01-02T10:10:21.930000,1000000.00,1000000.00,{}
2019-01-02T10:10:27.660000,1000000.00,1000000.00,{}
2019-01-02T10:10:29.640000,1000000.00,1000000.00,{}
2019-01-02T10:10:33.000000,1000000.00,1000000.00,{}
2019-01-02T10:10:34.450000,1000000.00,1000000.00,{}
2019-01-02T10:10:34.580000,1000000.00,1000000.00,{}
2019-01-02T10:10:35.340000,1000000.00,1000000.00,{}
2019-01-02T10:10:35.430000,1000000.00,1000000.00,{}
2019-01-02T10:10:35.540000,1000000.00,1000000.00,{}
2019-01-02T10:10:38.840000,1000000.00,1000000.00,{}
2019-01-02T10:10:39.760000,1000000.00,1000000.00,{}
2019-01-02T10:10:39.840000,1000000.00,1000000.00,{}
2019-01-02T10:10:39.860000,1000000.00,1000000.00,{}
2019-01-02T10:10:39.940000,1000000.00,1000000.00,{}
2019-01-02T10:10:49.730000,1000000.00,1000000.00,{}
2019-01-02T10:10:50.610000,1000000.00,1000000.00,{}
2019-01-02T10:10:50.910000,1000000.00,1000000.00,{}
2019-01-02T10:10:53.530000,1000000.00,1000000.00,{}
2019-01-02T10:10:54.840000,1000000.00,1000000.00,{}
2019-01-02T10:10:59.580000,1000000.00,1000000.00,{}
2019-01-02T10:10:59.800000,1000000.00,1000000.00,{}
2019-01-02T10:11:00.690000,1000000.00,1000000.00,{}
2019-01-02T10:11:00.800000,1000000.00,1000000.00,{}
2019-01-02T10:11:00.860000,1000000.00,1000000.00,{}
2019-01-02T10:11:05.650000,1000000.00,1000000.00,{}
2019-01-02T10:11:06.520000,1000000.00,1000000.00,{}
2019-01-02T10:11:07.060000,1000000.00,1000000.00,{}
2019-01-02T10:11:10.030000,1000000.00,1000000.00,{}
2019-01-02T10:11:11.820000,1000000.00,1000000.00,{}
2019-01-02T10:11:13.860000,1000000.00,1000000.00,{}
2019-01-02T10:11:14.830000,1000000.00,1000000.00,{}
2019-01-02T10:11:15.610000,1000000.00,1000000.00,{}
2019-01-02T10:11:16.260000,1000000.00,1000000.00,{}
2019-01-02T10:11:16.510000,1000000.00,1000000.00,{}
2019-01-02T10:11:17.560000,1000000.00,1000000.00,{}
2019-01-02T10:11:17.710000,1000000.00,1000000.00,{}
2019-01-02T10:11:18.170000,1000000.00,1000000.00,{}
2019-01-02T10:11:20.510000,1000000.00,1000000.00,{}
2019-01-02T10:11:22.710000,1000000.00,1000000.00,{}
2019-01-02T10:11:22.880000,1000000.00,1000000.00,{}
2019-01-02T10:11:24.140000,1000000.00,1000000.00,{}
2019-01-02T10:11:25.080000,1000000.00,1000000.00,{}
2019-01-02T10:11:29.760000,1000000.00,1000000.00,{}
2019-01-02T10:11:29.930000,1000000.00,1000000.00,{}
2019-01-02T10:11:30.740000,1000000.00,1000000.00,{}
2019-01-02T10:11:31.260000,1000000.00,1000000.00,{}
2019-01-02T10:11:31.890000,1000000.00,1000000.00,{}
2019-01-02T10:11:32.510000,1000000.00,1000000.00,{}
2019-01-02T10:11:33.690000,1000000.00,1000000.00,{}
2019-01-02T10:11:34.110000,1000000.00,1000000.00,{}
2019-01-02T10:11:35.680000,1000000.00,1000000.00,{}
2019-01-02T10:11:35.720000,1000000.00,1000000.00,{}
2019-01-02T10:11:35.760000,1000000.00,1000000.00,{}
2019-01-02T10:11:35.770000,1000000.00,1000000.00,{}
2019-01-02T10:11:36.980000,1000000.00,1000000.00,{}
2019-01-02T10:11:37.100000,1000000.00,1000000.00,{}
2019-01-02T10:11:41.410000,1000000.00,1000000.00,{}
2019-01-02T10:11:41.430000,1000000.00,1000000.00,{}
2019-01-02T10:11:41.590000,1000000.00,1000000.00,{}
2019-01-02T10:11:42.210000,1000000.00,1000000.00,{}
2019-01-02T10:11:43.630000,1000000.00,1000000.00,{}
2019-01-02T10:11:43.910000,1000000.00,1000000.00,{}
2019-01-02T10:11:44.050000,1000000.00,1000000.00,{}
2019-01-02T10:11:44.720000,1000000.00,1000000.00,{}
2019-01-02T10:11:44.870000,1000000.00,1000000.00,{}
2019-01-02T10:11:45.130000,1000000.00,1000000.00,{}
2019-01-02T10:11:45.170000,1000000.00,1000000.00,{}
2019-01-02T10:11:45.170000,1000000.00,1000000.00,{}
2019-01-02T10:11:45.210000,1000000.00,1000000.00,{}
2019-01-02T10:11:46.010000,1000000.00,1000000.00,{}
2019-01-02T10:11:46.670000,1000000.00,1000000.00,{}
2019-01-02T10:11:47.840000,1000000.00,1000000.00,{}
2019-01-02T10:11:47.870000,1000000.00,1000000.00,{}
2019-01-02T10:11:47.910000,1000000.00,1000000.00,{}
2019-01-02T10:11:48.040000,1000000.00,1000000.00,{}
2019-01-02T10:11:48.250000,1000000.00,1000000.00,{}
2019-01-02T10:11:48.440000,1000000.00,1000000.00,{}
2019-01-02T10:11:48.450000,1000000.00,1000000.00,{}
2019-01-02T10:11:48.660000,1000000.00,1000000.00,{}
2019-01-02T10:11:49.020000,1000000.00,1000000.00,{}
2019-01-02T10:11:51.150000,1000000.00,1000000.00,{}
2019-01-02T10:11:51.270000,1000000.00,1000000.00,{}
2019-01-02T10:11:52.520000,1000000.00,1000000.00,{}
2019-01-02T10:11:54.270000,1000000.00,1000000.00,{}
2019-01-02T10:11:54.600000,1000000.00,1000000.00,{}
2019-01-02T10:11:55.410000,1000000.00,1000000.00,{}
2019-01-02T10:11:55.760000,1000000.00,1000000.00,{}
2019-01-02T10:11:55.940000,1000000.00,1000000.00,{}
2019-01-02T10:11:56.310000,1000000.00,1000000.00,{}
2019-01-02T10:11:57.420000,1000000.00,1000000.00,{}
2019-01-02T10:11:58.450000,1000000.00,1000000.00,{}
2019-01-02T10:12:01.290000,1000000.00,1000000.00,{}
2019-01-02T10:12:06.760000,1000000.00,1000000.00,{}
2019-01-02T10:12:10.210000,1000000.00,1000000.00,{}
2019-01-02T10:12:10.320000,1000000.00,1000000.00,{}
2019-01-02T10:12:13.210000,1000000.00,1000000.00,{}
2019-01-02T10:12:15.350000,1000000.00,1000000.00,{}
2019-01-02T10:12:16.000000,1000000.00,1000000.00,{}
2019-01-02T10:12:17.060000,1000000.00,1000000.00,{}
2019-01-02T10:12:17.760000,1000000.00,1000000.00,{}
2019-01-02T10:12:21.580000,1000000.00,1000000.00,{}
2019-01-02T10:12:22.510000,1000000.00,1000000.00,{}
2019-01-02T10:12:23.110000,1000000.00,1000000.00,{}
2019-01-02T10:12:23.380000,1000000.00,1000000.00,{}
2019-01-02T10:12:23.720000,1000000.00,1000000.00,{}
2019-01-02T10:12:24.020000,1000000.00,1000000.00,{}
2019-01-02T10:12:24.060000,1000000.00,1000000.00,{}
2019-01-02T10:12:25.810000,1000000.00,1000000.00,{}
2019-01-02T10:12:27.720000,1000000.00,1000000.00,{}
2019-01-02T10:12:28.630000,1000000.00,1000000.00,{}
2019-01-02T10:12:32.350000,1000000.00,1000000.00,{}
2019-01-02T10:12:32.710000,1000000.00,1000000.00,{}
2019-01-02T10:12:35.320000,1000000.00,1000000.00,{}
2019-01-02T10:12:37.300000,1000000.00,1000000.00,{}
2019-01-02T10:12:38.340000,1000000.00,1000000.00,{}
2019-01-02T10:12:38.810000,1000000.00,1000000.00,{}
2019-01-02T10:12:39.710000,1000000.00,1000000.00,{}
2019-01-02T10:12:40.570000,1000000.00,1000000.00,{}
2019-01-02T10:12:40.590000,1000000.00,1000000.00,{}
2019-01-02T10:12:41.850000,1000000.00,1000000.00,{}
2019-01-02T10:12:41.970000,1000000.00,1000000.00,{}
2019-01-02T10:12:44.960000,1000000.00,1000000.00,{}
2019-01-02T10:12:46.850000,1000000.00,1000000.00,{}
2019-01-02T10:12:47.670000,1000000.00,1000000.00,{}
2019-01-02T10:12:49.220000,1000000.00,1000000.00,{}
2019-01-02T10:12:50.770000,1000000.00,1000000.00,{}
2019-01-02T10:12:52.980000,1000000.00,1000000.00,{}
2019-01-02T10:12:54.590000,1000000.00,1000000.00,{}
2019-01-02T10:12:58.500000,1000000.00,1000000.00,{}
2019-01-02T10:13:01.720000,1000000.00,1000000.00,{}
2019-01-02T10:13:02.510000,1000000.00,1000000.00,{}
2019-01-02T10:13:03.440000,1000000.00,1000000.00,{}
2019-01-02T10:13:03.680000,1000000.00,1000000.00,{}
2019-01-02T10:13:04.670000,1000000.00,1000000.00,{}
2019-01-02T10:13:07.050000,1000000.00,1000000.00,{}
2019-01-02T10:13:09.510000,1000000.00,1000000.00,{}
2019-01-02T10:13:12.790000,1000000.00,1000000.00,{}
2019-01-02T10:13:13.280000,1000000.00,1000000.00,{}
2019-01-02T10:13:14.610000,1000000.00,1000000.00,{}
2019-01-02T10:13:16.770000,1000000.00,1000000.00,{}
2019-01-02T10:13:16.970000,1000000.00,1000000.00,{}
2019-01-02T10:13:18.220000,1000000.00,1000000.00,{}
2019-01-02T10:13:20.790000,1000000.00,1000000.00,{}
2019-01-02T10:13:20.960000,1000000.00,1000000.00,{}
2019-01-02T10:13:23.320000,1000000.00,1000000.00,{}
2019-01-02T10:13:23.780000,1000000.00,1000000.00,{}
2019-01-02T10:13:23.880000,1000000.00,1000000.00,{}
2019-01-02T10:13:24.850000,1000000.00,1000000.00,{}
2019-01-02T10:13:26.540000,1000000.00,1000000.00,{}
2019-01-02T10:13:28.130000,1000000.00,1000000.00,{}
2019-01-02T10:13:29.000000,1000000.00,1000000.00,{}
2019-01-02T10:13:30.620000,1000000.00,1000000.00,{}
2019-01-02T10:13:30.750000,1000000.00,1000000.00,{}
2019-01-02T10:13:31.070000,1000000.00,1000000.00,{}
2019-01-02T10:13:32.620000,1000000.00,1000000.00,{}
2019-01-02T10:13:33.190000,1000000.00,1000000.00,{}
2019-01-02T10:13:34.600000,1000000.00,1000000.00,{}
2019-01-02T10:13:35.680000,1000000.00,1000000.00,{}
2019-01-02T10:13:36.530000,1000000.00,1000000.00,{}
2019-01-02T10:13:36.690000,1000000.00,1000000.00,{}
2019-01-02T10:13:37.990000,1000000.00,1000000.00,{}
2019-01-02T10:13:39.980000,1000000.00,1000000.00,{}
2019-01-02T10:13:41.760000,1000000.00,1000000.00,{}
2019-01-02T10:13:42.110000,1000000.00,1000000.00,{}
2019-01-02T10:13:44.600000,1000000.00,1000000.00,{}
2019-01-02T10:13:46.690000,1000000.00,1000000.00,{}
2019-01-02T10:13:47.830000,1000000.00,1000000.00,{}
2019-01-02T10:13:47.880000,1000000.00,1000000.00,{}
2019-01-02T10:13:48.230000,1000000.00,1000000.00,{}
2019-01-02T10:13:49.770000,1000000.00,1000000.00,{}
2019-01-02T10:13:51.780000,1000000.00,1000000.00,{}
2019-01-02T10:13:54.170000,1000000.00,1000000.00,{}
2019-01-02T10:13:57.080000,1000000.00,1000000.00,{}
2019-01-02T10:13:57.220000,1000000.00,1000000.00,{}
2019-01-02T10:13:57.350000,1000000.00,1000000.00,{}
2019-01-02T10:13:57.830000,1000000.00,1000000.00,{}
2019-01-02T10:13:59.850000,1000000.00,1000000.00,{}
2019-01-02T10:14:05.320000,1000000.00,1000000.00,{}
2019-01-02T10:14:06.650000,1000000.00,1000000.00,{}
2019-01-02T10:14:08.890000,1000000.00,1000000.00,{}
2019-01-02T10:14:10.830000,1000000.00,1000000.00,{}
2019-01-02T10:14:12.730000,1000000.00,1000000.00,{}
2019-01-02T10:14:14.330000,1000000.00,1000000.00,{}
2019-01-02T10:14:15.550000,1000000.00,1000000.00,{}
2019-01-02T10:14:19.890000,1000000.00,1000000.00,{}
2019-01-02T10:14:21.110000,1000000.00,1000000.00,{}
2019-01-02T10:14:23.440000,1000000.00,1000000.00,{}
2019-01-02T10:14:23.860000,1000000.00,1000000.00,{}
2019-01-02T10:14:23.940000,1000000.00,1000000.00,{}
2019-01-02T10:14:24.990000,1000000.00,1000000.00,{}
2019-01-02T10:14:26.620000,1000000.00,1000000.00,{}
2019-01-02T10:14:26.830000,1000000.00,1000000.00,{}
2019-01-02T10:14:30.730000,1000000.00,1000000.00,{}
2019-01-02T10:14:31.520000,1000000.00,1000000.00,{}
2019-01-02T10:14:33.150000,1000000.00,1000000.00,{}
2019-01-02T10:14:34.020000,1000000.00,1000000.00,{}
2019-01-02T10:14:34.760000,1000000.00,1000000.00,{}
2019-01-02T10:14:34.850000,1000000.00,1000000.00,{}
2019-01-02T10:14:37.570000,1000000.00,1000000.00,{}
2019-01-02T10:14:38.220000,1000000.00,1000000.00,{}
2019-01-02T10:14:41.670000,1000000.00,1000000.00,{}
2019-01-02T10:14:42.440000,1000000.00,1000000.00,{}
2019-01-02T10:14:42.840000,1000000.00,1000000.00,{}
2019-01-02T10:14:43.540000,1000000.00,1000000.00,{}
2019-01-02T10:14:45.670000,1000000.00,1000000.00,{}
2019-01-02T10:14:52.610000,1000000.00,1000000.00,{}
2019-01-02T10:14:53.010000,1000000.00,1000000.00,{}
2019-01-02T10:14:54.830000,1000000.00,1000000.00,{}
2019-01-02T10:14:58.410000,1000000.00,1000000.00,{}
2019-01-02T10:15:03.790000,1000000.00,1000000.00,{}
2019-01-02T10:15:03.970000,1000000.00,1000000.00,{}
2019-01-02T10:15:04.940000,1000000.00,1000000.00,{}
2019-01-02T10:15:05.960000,1000000.00,1000000.00,{}
2019-01-02T10:15:07.650000,1000000.00,1000000.00,{}
2019-01-02T10:15:10.930000,1000000.00,1000000.00,{}
2019-01-02T10:15:12.800000,1000000.00,1000000.00,{}
2019-01-02T10:15:13.820000,1000000.00,1000000.00,{}
2019-01-02T10:15:14.010000,1000000.00,1000000.00,{}
2019-01-02T10:15:14.210000,1000000.00,1000000.00,{}
2019-01-02T10:15:14.820000,1000000.00,1000000.00,{}
2019-01-02T10:15:15.750000,1000000.00,1000000.00,{}
2019-01-02T10:15:17.690000,1000000.00,1000000.00,{}
2019-01-02T10:15:18.290000,1000000.00,1000000.00,{}
2019-01-02T10:15:19.780000,1000000.00,1000000.00,{}
2019-01-02T10:15:23.240000,1000000.00,1000000.00,{}
2019-01-02T10:15:25.230000,1000000.00,1000000.00,{}
2019-01-02T10:15:25.890000,1000000.00,1000000.00,{}
2019-01-02T10:15:26.870000,1000000.00,1000000.00,{}
2019-01-02T10:15:27.370000,1000000.00,1000000.00,{}
2019-01-02T10:15:33.970000,1000000.00,1000000.00,{}
2019-01-02T10:15:34.630000,1000000.00,1000000.00,{}
2019-01-02T10:15:35.690000,1000000.00,1000000.00,{}
2019-01-02T10:15:35.950000,1000000.00,1000000.00,{}
2019-01-02T10:15:36.140000,1000000.00,1000000.00,{}
2019-01-02T10:15:36.350000,1000000.00,1000000.00,{}
2019-01-02T10:15:36.710000,1000000.00,1000000.00,{}
2019-01-02T10:15:40.880000,1000000.00,1000000.00,{}
2019-01-02T10:15:42.260000,1000000.00,1000000.00,{}
2019-01-02T10:15:43.580000,1000000.00,1000000.00,{}
2019-01-02T10:15:45.080000,1000000.00,1000000.00,{}
2019-01-02T10:15:47.130000,1000000.00,1000000.00,{}
2019-01-02T10:15:47.700000,1000000.00,1000000.00,{}
2019-01-02T10:15:48.380000,1000000.00,1000000.00,{}
2019-01-02T10:15:49.240000,1000000.00,1000000.00,{}
2019-01-02T10:15:53.750000,1000000.00,1000000.00,{}
2019-01-02T10:15:54.270000,1000000.00,1000000.00,{}
2019-01-02T10:15:56.270000,1000000.00,1000000.00,{}
2019-01-02T10:15:57.430000,1000000.00,1000000.00,{}
